Date,Open,High,Low,Close,Nasdaq Index (NI),"Dow-Jones  Industrial 
Average (DJIA)",Shanghai Composite Index (SCI),Hang Seng Index (HSI)
2007-03-19,1.33200100,1.33239200,1.32849800,1.33129200,1758.2,12226.17,3014.4,19266.7
2007-03-20,1.33120300,1.33249800,1.32779200,1.33159300,1767.3,12288.10,3032.2,19356.9
2007-03-21,1.33139800,1.34100400,1.32909800,1.33990800,1806.3,12447.52,3057.4,19516.4
2007-03-22,1.33999800,1.33999800,1.33150500,1.33340400,1799.8,12461.14,3071.2,19690.3
2007-03-23,1.33349300,1.33420500,1.32839200,1.32969900,1794.0,12481.01,3074.3,19692.6
2007-03-26,1.32699900,1.33459700,1.32578500,1.33319100,1802.9,12469.07,3122.8,19765.8
2007-03-27,1.33329800,1.33659500,1.33249800,1.33650500,1789.9,12397.29,3138.8,19706.8
2007-03-28,1.33620200,1.33709500,1.33120300,1.33150500,1770.5,12300.36,3173.0,19553.9
2007-03-29,1.33139800,1.33520300,1.33040600,1.33349300,1771.7,12348.75,3197.5,19821.8
2007-03-30,1.33379600,1.33965600,1.32904500,1.33589800,1772.4,12354.35,3184.0,19800.9
2007-04-02,1.33579100,1.33800700,1.33360000,1.33700600,1773.3,12382.30,3252.6,19809.7
2007-04-03,1.33709500,1.33820400,1.33239200,1.33249800,1796.3,12510.30,3291.3,20002.7
2007-04-04,1.33249800,1.33779300,1.33219700,1.33739900,1801.7,12530.05,3291.5,20209.7
2007-04-05,1.33720200,1.34410400,1.33559500,1.34320100,1812.9,12560.20,3319.1,#N/A
2007-04-06,1.34320100,1.34320100,1.33670200,1.34019500,#N/A,#N/A,3323.6,#N/A
2007-04-09,1.33739900,1.33800700,1.33440100,1.33550600,1808.2,12569.14,3398.9,#N/A
2007-04-10,1.33559500,1.34529700,1.33520300,1.34320100,1816.9,12573.85,3444.3,20347.9
2007-04-11,1.34300300,1.34410400,1.34140000,1.34399600,1798.1,12484.62,3495.2,20449.4
2007-04-12,1.34399600,1.34969200,1.34359800,1.34910900,1813.5,12552.96,3531.0,20380.2
2007-04-13,1.34929100,1.35490300,1.34850900,1.35210000,1816.8,12612.13,3518.3,20341.0
2007-04-16,1.35779200,1.35779200,1.35290500,1.35290500,1834.0,12720.46,3596.4,20757.5
2007-04-17,1.35310700,1.35919400,1.35290500,1.35720200,1834.9,12773.04,3611.9,20788.6
2007-04-18,1.35720200,1.36160000,1.35650200,1.36139600,1832.4,12803.84,3612.4,20777.1
2007-04-19,1.36160000,1.36299200,1.35670500,1.36243500,1832.5,12808.63,3449.0,20299.7
2007-04-20,1.36250900,1.36375400,1.35869600,1.35889900,1845.9,12961.98,3584.2,20566.6
2007-04-23,1.36050700,1.36060000,1.35479300,1.35840000,1850.2,12919.40,3710.9,20556.6
2007-04-24,1.35830800,1.36449800,1.35519700,1.36360500,1858.9,12953.94,3720.5,20572.8
2007-04-25,1.36355000,1.36630700,1.36260200,1.36390300,1881.3,13089.89,3744.0,20536.8
2007-04-26,1.36375400,1.36539300,1.35889900,1.35889900,1889.6,13105.50,3783.1,20667.3
2007-04-27,1.35899100,1.36759600,1.35889900,1.36550500,1891.1,13120.94,3759.9,20526.5
2007-04-30,1.36410700,1.36759600,1.35919400,1.36520600,1867.8,13062.91,3841.3,20319.0
2007-05-01,1.36539300,1.36720400,1.35939800,1.36010000,1873.4,13136.14,#N/A,#N/A
2007-05-02,1.36000800,1.36110000,1.35626300,1.35880600,1889.7,13211.88,#N/A,20388.5
2007-05-03,1.35880600,1.36200800,1.35499500,1.35560100,1895.6,13241.38,null,20681.6
2007-05-04,1.35560100,1.36089600,1.35369300,1.35889900,1895.7,13264.62,null,20841.1
2007-05-07,1.35980400,1.36269500,1.35919400,1.36000800,1896.0,13312.97,#N/A,20896.6
2007-05-08,1.36000800,1.36230500,1.35210000,1.35409600,1899.8,13309.07,3950.0,20706.3
2007-05-09,1.35420600,1.35650200,1.35230200,1.35270400,1905.7,13362.87,4013.1,20844.8
2007-05-10,1.35270400,1.35630000,1.34709200,1.34830900,1875.2,13215.13,4049.7,20746.3
2007-05-11,1.34839900,1.35319800,1.34674700,1.35210000,1898.8,13326.22,4021.7,20468.2
2007-05-14,1.35349100,1.35580300,1.35279500,1.35429800,1888.1,13346.78,4046.4,20979.2
2007-05-15,1.35429800,1.36069200,1.35294200,1.35960100,1871.8,13383.84,3899.2,20868.2
2007-05-16,1.35950800,1.36110000,1.35089500,1.35239300,1891.6,13487.53,3986.0,20937.3
2007-05-17,1.35230200,1.35440800,1.34819900,1.34969200,1884.7,13476.72,4048.3,20994.6
2007-05-18,1.34960100,1.35230200,1.34709200,1.35129700,1896.9,13556.53,4030.3,20904.8
2007-05-21,1.35250300,1.35259400,1.34410400,1.34660200,1911.2,13542.88,4072.2,20927.8
2007-05-22,1.34689200,1.34760000,1.34419400,1.34520700,1916.4,13539.95,4110.4,20843.9
2007-05-23,1.34520700,1.35000100,1.34179600,1.34580400,1904.4,13525.65,4173.7,20799.0
2007-05-24,1.34600400,1.34620300,1.34219200,1.34300300,1874.6,13441.13,4151.1,#N/A
2007-05-25,1.34300300,1.34720100,1.34150800,1.34500800,1889.3,13507.28,4179.8,20520.7
2007-05-28,1.34509800,1.34600400,1.34480900,1.34520700,#N/A,#N/A,4272.1,20529.8
2007-05-29,1.34509800,1.35180800,1.34230000,1.34459200,1899.8,13521.34,4334.9,20469.6
2007-05-30,1.34470100,1.34580400,1.34140000,1.34320100,1918.1,13633.08,4053.1,20293.8
2007-05-31,1.34320100,1.34720100,1.34269600,1.34560500,1928.2,13627.64,4109.7,20634.5
2007-06-01,1.34560500,1.34580400,1.33969200,1.34419400,1928.3,13668.11,4000.7,20602.9
2007-06-04,1.34419400,1.34980100,1.34379700,1.34920000,1933.7,13676.32,3670.4,20729.6
2007-06-05,1.34910900,1.35499500,1.34900000,1.35200900,1932.3,13595.46,3767.1,20842.2
2007-06-06,1.35200900,1.35389400,1.34890900,1.34929100,1914.8,13465.67,3776.3,20818.6
2007-06-07,1.34969200,1.35140600,1.34260600,1.34280500,1882.2,13266.73,3890.8,20800.2
2007-06-08,1.34280500,1.34300300,1.33299600,1.33600500,1906.3,13424.39,3913.1,20509.2
2007-06-11,1.33620200,1.33639800,1.33370700,1.33559500,1902.0,13424.96,3995.7,20615.5
2007-06-12,1.33539900,1.33700600,1.33030000,1.33060100,1890.7,13295.01,4072.1,20636.4
2007-06-13,1.33060100,1.33159300,1.32659400,1.33100900,1913.9,13482.35,4176.5,20578.8
2007-06-14,1.33100900,1.33219700,1.32909800,1.33159300,1924.5,13553.73,4115.2,20867.3
2007-06-15,1.33139800,1.33949500,1.33090200,1.33790000,1942.4,13639.48,4132.9,21017.1
2007-06-18,1.33840100,1.34190400,1.33820400,1.34159800,1944.4,13612.98,4253.3,21582.9
2007-06-19,1.34159800,1.34370700,1.33870600,1.34240800,1941.8,13635.42,4269.5,#N/A
2007-06-20,1.34230000,1.34390500,1.33960300,1.33960300,1922.1,13489.42,4181.3,21684.7
2007-06-21,1.33940500,1.34060800,1.33750600,1.33940500,1941.3,13545.84,4230.8,21954.7
2007-06-22,1.33940500,1.34729100,1.33840100,1.34709200,1921.9,13360.26,4091.4,21999.9
2007-06-25,1.34660200,1.34740000,1.34430300,1.34680100,1912.9,13352.05,3941.1,21822.3
2007-06-26,1.34660200,1.34780000,1.34379700,1.34489900,1908.6,13337.66,3973.4,21803.6
2007-06-27,1.34489900,1.34569600,1.34210200,1.34549700,1933.1,13427.73,4078.6,21705.6
2007-06-28,1.34549700,1.34760000,1.34280500,1.34470100,1931.7,13422.28,3914.2,21938.2
2007-06-29,1.34470100,1.35510500,1.34340000,1.35360100,1934.1,13408.62,3820.7,21772.7
2007-07-02,1.35429800,1.36399600,1.35310700,1.36349400,1954.1,13535.43,3836.3,#N/A
2007-07-03,1.36319600,1.36340100,1.35899100,1.36119200,1965.2,13577.30,3899.7,22151.1
2007-07-04,1.36119200,1.36310400,1.36080300,1.36150700,#N/A,#N/A,3816.2,22218.6
2007-07-05,1.36160000,1.36550500,1.35840000,1.35989700,1981.1,13565.84,3615.9,22253.0
2007-07-06,1.35980400,1.36399600,1.35740500,1.36299200,1988.3,13611.68,3781.3,22531.7
2007-07-09,1.36280600,1.36390300,1.36130400,1.36239800,1989.2,13649.97,3883.2,22817.4
2007-07-10,1.36239800,1.37799900,1.36019300,1.37600800,1971.9,13501.70,3853.0,22885.8
2007-07-11,1.37610300,1.37809400,1.37330600,1.37540200,1984.1,13577.87,3865.7,22607.0
2007-07-12,1.37540200,1.37980500,1.37440000,1.37879700,2021.0,13861.73,3916.0,22809.0
2007-07-13,1.37860700,1.38089100,1.37659500,1.37849300,2032.2,13907.25,3914.4,23099.3
2007-07-16,1.37739100,1.38039600,1.37670900,1.37769500,2028.0,13950.98,3821.9,22953.9
2007-07-17,1.37780900,1.37980500,1.37650000,1.37900600,2041.8,13971.55,3896.2,23057.3
2007-07-18,1.37919600,1.38329800,1.37650000,1.38070100,2038.0,13918.22,3930.1,22841.9
2007-07-19,1.38089100,1.38299200,1.37900600,1.37980500,2053.0,14000.41,3912.9,23016.2
2007-07-20,1.37999600,1.38440900,1.37839800,1.38339400,2035.9,13851.08,4058.9,23291.9
2007-07-23,1.38360400,1.38460000,1.37980500,1.38049100,2036.3,13943.42,4213.4,23365.6
2007-07-24,1.38030000,1.38490700,1.38020500,1.38249500,2000.6,13716.95,4210.3,23472.9
2007-07-25,1.38270500,1.38270500,1.37010700,1.37260800,2011.1,13785.07,4324.0,23362.2
2007-07-26,1.37249500,1.37670900,1.36969400,1.37500500,1986.6,13473.57,4346.5,23211.7
2007-07-27,1.37479700,1.37540200,1.36299200,1.36360500,1956.2,13265.47,4345.4,22570.4
2007-07-30,1.36310400,1.37179900,1.36260200,1.37119700,1973.9,13358.31,4440.8,22739.9
2007-07-31,1.37119700,1.37270200,1.36720400,1.36720400,1932.1,13211.99,4471.0,23184.9
2007-08-01,1.36699800,1.37100900,1.36459200,1.36770800,1945.1,13362.37,4300.6,22455.4
2007-08-02,1.36759600,1.37080200,1.36530000,1.37070800,1966.6,13463.33,4407.7,22443.3
2007-08-03,1.37059500,1.38159700,1.36890700,1.37870200,1918.6,13181.91,4560.8,22538.4
2007-08-06,1.38180700,1.38389200,1.37839800,1.37969100,1954.4,13468.78,4628.1,21936.7
2007-08-07,1.37980500,1.38159700,1.37379600,1.37409800,1961.6,13504.30,4651.2,21908.0
2007-08-08,1.37419300,1.38249500,1.37270200,1.38030000,1987.3,13657.86,4663.2,22536.7
2007-08-09,1.38030000,1.38159700,1.36640000,1.36740900,1936.8,13270.68,4754.1,22439.4
2007-08-10,1.36729700,1.37050100,1.36479600,1.36890700,1925.1,13239.54,4749.4,21792.7
2007-08-13,1.36909400,1.37110300,1.36060000,1.36130400,1934.4,13236.53,4820.1,21891.1
2007-08-14,1.36130400,1.36260200,1.35319800,1.35349100,1901.3,13028.92,4872.8,22007.3
2007-08-15,1.35340000,1.35349100,1.34219200,1.34280500,1864.9,12861.47,4869.9,21375.7
2007-08-16,1.34269600,1.34470100,1.33829400,1.34249800,1846.1,12845.78,4765.4,20672.4
2007-08-17,1.34269600,1.35349100,1.33859800,1.34940000,1888.8,13079.08,4656.6,20387.1
2007-08-20,1.34870900,1.35080400,1.34649300,1.34749100,1893.1,13121.35,4904.9,21595.6
2007-08-21,1.34740000,1.35200900,1.34569600,1.34549700,1911.0,13090.86,4955.2,21729.3
2007-08-22,1.34560500,1.35580300,1.34540600,1.35499500,1936.8,13236.13,4980.1,22346.9
2007-08-23,1.35490300,1.35880600,1.35400500,1.35569300,1931.9,13235.88,5032.5,22967.0
2007-08-24,1.35580300,1.36870100,1.35560100,1.36669900,1961.4,13378.87,5107.7,22921.9
2007-08-27,1.36759600,1.36870100,1.36369800,1.36379100,1947.5,13322.13,5150.1,23577.7
2007-08-28,1.36379100,1.36789500,1.35989700,1.35989700,1899.2,13041.85,5194.7,23363.8
2007-08-29,1.36010000,1.36819500,1.35650200,1.36740900,1954.8,13289.29,5109.4,23020.6
2007-08-30,1.36690400,1.36770800,1.35960100,1.36420100,1963.8,13238.73,5167.9,23484.5
2007-08-31,1.36459200,1.37200600,1.36230500,1.36420100,1988.7,13357.74,5218.8,23984.1
2007-09-03,1.36340100,1.36550500,1.36080300,1.36139600,#N/A,#N/A,5321.1,23904.1
2007-09-04,1.36139600,1.36280600,1.35560100,1.36200800,2020.5,13448.86,5294.0,23886.1
2007-09-05,1.36180400,1.36720400,1.35720200,1.36539300,1994.4,13305.47,5310.7,24069.2
2007-09-06,1.36539300,1.37100900,1.36379100,1.36960000,1998.7,13363.35,5393.7,24050.4
2007-09-07,1.36950700,1.37919600,1.36660600,1.37750500,1958.3,13113.38,5277.2,23982.6
2007-09-10,null,null,null,null,1960.2,13127.85,5355.3,23999.7
2007-09-11,1.38089100,1.38469600,1.37799900,1.38400600,1989.0,13308.39,5114.0,23952.2
2007-09-12,1.38379600,1.39140100,1.38270500,1.39080100,1989.0,13291.65,5172.6,24310.1
2007-09-13,1.39070500,1.39240900,1.38659700,1.38669300,1998.6,13424.88,5273.6,24537.0
2007-09-14,1.38700100,1.38970000,1.38469600,1.38780900,2000.8,13442.52,5312.2,24898.1
2007-09-17,1.38680900,1.38890800,1.38550200,1.38650100,1983.1,13403.42,5421.4,24599.3
2007-09-18,1.38669300,1.39899300,1.38339400,1.39799500,2035.4,13739.39,5425.2,24576.8
2007-09-19,1.39799500,1.39879700,1.39400000,1.39690200,2041.4,13815.56,5395.3,25554.6
2007-09-20,1.39690200,1.40980100,1.39690200,1.40789500,2032.6,13766.70,5470.1,25701.1
2007-09-21,1.40769700,1.41179100,1.40479000,1.40920500,2049.5,13820.19,5454.7,25843.8
2007-09-24,1.40910600,1.41290800,1.40720200,1.40740000,2057.3,13759.06,5485.0,26551.9
2007-09-25,1.40749900,1.41520800,1.40660800,1.41520800,2076.8,13778.65,5425.9,26430.3
2007-09-26,1.41500800,1.41621000,1.41139300,1.41330800,2088.4,13878.15,5338.5,#N/A
2007-09-27,1.41320800,1.41850000,1.41260900,1.41520800,2096.4,13912.94,5409.4,27065.2
2007-09-28,1.41520800,1.42759300,1.41520800,1.42649300,2091.1,13895.63,5552.3,27142.5
2007-10-01,1.42710400,1.42759300,1.42150400,1.42360900,2117.0,14087.55,#N/A,#N/A
2007-10-02,1.42360900,1.42389300,1.41430700,1.41520800,2115.9,14047.31,#N/A,28199.8
2007-10-03,1.41530800,1.41999100,1.40870900,1.41000000,2103.0,13968.05,#N/A,27479.9
2007-10-04,1.40990000,1.41460700,1.40759800,1.41350700,2105.6,13974.31,#N/A,26974.0
2007-10-05,1.41350700,1.41560900,1.40459300,1.41330800,2149.7,14066.01,#N/A,27831.5
2007-10-08,1.41490700,1.41520800,1.40390300,1.40490900,2163.3,14043.73,5692.8,27770.3
2007-10-09,1.40479000,1.41139300,1.40169900,1.41069600,2171.2,14164.53,5715.9,28228.0
2007-10-10,1.41079500,1.41709300,1.40970200,1.41410700,2177.0,14078.69,5771.5,28569.3
2007-10-11,1.41410700,1.42399400,1.41380700,1.42019200,2140.9,14015.12,5913.2,29133.0
2007-10-12,1.42019200,1.42130200,1.41611000,1.41900300,2178.0,14093.08,5903.3,28838.4
2007-10-15,1.41689200,1.42429900,1.41639000,1.42039400,2158.9,13984.80,6030.1,29540.8
2007-10-16,1.42049500,1.42239400,1.41470700,1.41769600,2151.1,13912.94,6092.1,28954.6
2007-10-17,1.41769600,1.42279900,1.41629000,1.42170700,2179.1,13892.54,6036.3,29298.7
2007-10-18,1.42160600,1.43059500,1.41999100,1.42949000,2187.5,13888.96,5825.3,29465.1
2007-10-19,1.42969500,1.43180300,1.42500900,1.42969500,2131.1,13522.02,5818.0,#N/A
2007-10-22,1.43319900,1.43490500,1.41260900,1.41799700,2157.4,13566.97,5667.3,28373.6
2007-10-23,1.41799700,1.42740900,1.41729400,1.42580100,2205.2,13676.23,5773.4,29376.9
2007-10-24,1.42559800,1.42700200,1.41950700,1.42631000,2188.6,13675.25,5843.1,29333.5
2007-10-25,1.42631000,1.43350700,1.42509000,1.43260300,2161.5,13671.92,5562.4,29854.5
2007-10-26,1.43260300,1.43990600,1.43190600,1.43930500,2194.6,13806.70,5589.6,30405.2
2007-10-29,1.44079800,1.44360600,1.43789700,1.44179500,2203.4,13870.26,5748.0,31586.9
2007-10-30,1.44169100,1.44439800,1.43779400,1.44400200,2207.6,13792.47,5897.2,31638.2
2007-10-31,1.44400200,1.44980100,1.44260600,1.44719900,2239.0,13930.01,5954.8,31352.6
2007-11-01,1.44701100,1.44759700,1.44079800,1.44271000,2197.1,13567.87,5914.3,31492.9
2007-11-02,1.44279300,1.45239100,1.44260600,1.44879200,2213.9,13595.10,5777.8,30468.3
2007-11-05,1.45060000,1.45121000,1.44510800,1.44780700,2200.5,13543.40,5634.5,28942.3
2007-11-06,1.44789000,1.45700400,1.44719900,1.45641000,2224.0,13660.94,5536.6,29438.1
2007-11-07,1.45609200,1.47229900,1.45571000,1.46239400,2169.4,13300.02,5601.8,29708.9
2007-11-08,1.46250200,1.47009100,1.46250200,1.46810500,2106.2,13266.29,5330.0,28760.2
2007-11-09,1.46810500,1.47499200,1.46470800,1.46750200,2034.3,13042.74,5315.5,28783.4
2007-11-12,1.46599600,1.46640500,1.45239100,1.45239100,1982.2,12987.55,5187.7,27665.7
2007-11-13,1.45260200,1.46310100,1.45239100,1.46209500,2066.1,13307.09,5158.1,27803.3
2007-11-14,1.46190300,1.47199500,1.46171000,1.46500800,2038.1,13231.01,5412.7,29166.0
2007-11-15,1.46530900,1.47009100,1.46109100,1.46209500,2024.0,13110.05,5365.3,28751.2
2007-11-16,1.46209500,1.46700700,1.45881000,1.46340000,2048.6,13176.79,5316.3,27614.4
2007-11-19,1.46720100,1.46899000,1.46239400,1.46689900,2021.1,12958.44,5269.8,27460.2
2007-11-20,1.46679200,1.48489100,1.46380700,1.48330500,2029.9,13010.14,5293.7,27771.2
2007-11-21,1.48319500,1.48690000,1.47839300,1.48579600,2006.4,12799.04,5214.2,26618.2
2007-11-22,1.48570700,1.48740900,1.48249200,1.48559700,#N/A,#N/A,4984.2,26004.9
2007-11-23,1.48550900,1.49570700,1.47880900,1.48010000,2028.9,12980.88,5032.1,26541.1
2007-11-26,null,null,null,null,1989.4,12743.44,4958.8,27626.6
2007-11-27,1.48760800,1.49049100,1.48119600,1.48379000,2033.8,12958.44,4861.1,27210.2
2007-11-28,1.48379000,1.48579600,1.47149700,1.48409800,2095.4,13289.45,4803.4,27371.2
2007-11-29,1.48429600,1.48440600,1.47260200,1.47599300,2102.4,13311.73,5003.3,28482.5
2007-11-30,1.47590600,1.47839300,1.46299400,1.46959400,2089.1,13371.72,4871.8,28643.6
2007-12-03,1.46619000,1.47039400,1.46260800,1.46700700,2067.4,13314.57,4868.6,28658.4
2007-12-04,1.46709300,1.47690900,1.46380700,1.47660300,2059.1,13248.73,4915.9,28879.6
2007-12-05,1.47640700,1.47710500,1.45979000,1.45989700,2099.3,13444.96,5042.7,29345.4
2007-12-06,1.46019500,1.46591000,1.45410100,1.46591000,2127.6,13619.89,5035.1,29558.9
2007-12-07,1.46569500,1.46679200,1.46040800,1.46561000,2130.0,13625.58,5091.8,28842.5
2007-12-10,1.46550200,1.47349200,1.46419300,1.47089100,2134.9,13727.03,5161.9,28501.1
2007-12-11,1.47119400,1.47499200,1.46460100,1.46649100,2083.7,13432.77,5175.1,29226.8
2007-12-12,1.46629700,1.47399100,1.46530900,1.47160500,2101.4,13473.90,5095.5,28521.1
2007-12-13,1.47141000,1.47329700,1.45870400,1.46299400,2094.7,13517.96,4958.0,27744.4
2007-12-14,1.46260800,1.46561000,1.44150400,1.44371000,2072.1,13339.85,5007.9,27563.6
2007-12-17,1.44200300,1.44510800,1.43361000,1.44129600,2020.8,13167.20,4876.8,26596.6
2007-12-18,null,null,null,null,2029.5,13232.47,4836.2,26732.9
2007-12-19,1.44200300,1.44239800,1.43400000,1.43839400,2031.0,13207.27,4941.8,27029.3
2007-12-20,1.43839400,1.43909700,1.43170100,1.43330100,2069.7,13245.64,5043.5,27017.1
2007-12-21,1.43330100,1.44090100,1.43319900,1.43880700,2111.8,13450.65,5101.8,27626.9
2007-12-24,1.43820700,1.44140000,1.43779400,1.43969800,2128.6,13550.04,5234.3,28128.8
2007-12-25,1.43959500,1.44160800,1.43909700,1.43959500,#N/A,#N/A,5201.2,#N/A
2007-12-26,1.43980200,1.45060000,1.43940800,1.44879200,2136.9,13551.69,5233.4,#N/A
2007-12-27,1.44879200,1.46400000,1.44719900,1.46139000,2106.1,13359.61,5308.9,27842.9
2007-12-28,1.46139000,1.47299300,1.45959800,1.47180000,2107.1,13365.87,5261.6,27370.6
2007-12-31,1.47370900,1.47499200,1.45730100,1.46011000,2084.9,13264.82,#N/A,27812.7
2008-01-01,1.46011000,1.46299400,1.45819400,1.46201000,#N/A,#N/A,#N/A,#N/A
2008-01-02,1.46230900,1.47429600,1.46011000,1.47169200,2049.7,13043.96,5272.8,27560.5
2008-01-03,1.47169200,1.47789100,1.46940000,1.47449100,2051.8,13056.72,5319.9,26887.3
2008-01-04,1.47470900,1.48181100,1.46989600,1.47549200,1963.5,12800.18,5361.6,27519.7
2008-01-07,1.47520900,1.47520900,1.46670600,1.46829900,1957.4,12827.49,5393.3,27179.5
2008-01-08,1.55921100,1.55928400,1.55298800,1.55709900,1910.3,12589.07,5386.5,27112.9
2008-01-09,1.47069600,1.47399100,1.46430000,1.46640500,1949.2,12735.31,5435.8,27615.8
2008-01-10,1.46629700,1.48119600,1.46520100,1.48010000,1953.6,12853.09,5456.5,27230.9
2008-01-11,1.48021000,1.48159100,1.47660300,1.47900600,1912.8,12606.30,5484.7,26867.0
2008-01-14,1.48080100,1.49120200,1.48010000,1.48690000,1949.2,12778.15,5497.9,26468.1
2008-01-15,1.48690000,1.49200300,1.47789100,1.48021000,1894.1,12501.11,5443.8,25837.8
2008-01-16,1.48021000,1.48590600,1.46109100,1.46640500,1872.3,12466.16,5290.6,24450.8
2008-01-17,1.46591000,1.47050200,1.45959800,1.46400000,1842.1,12159.21,5151.6,25115.0
2008-01-18,1.46419300,1.46899000,1.46019500,1.46179600,1844.1,12099.30,5180.5,25201.9
2008-01-21,1.46000300,1.46000300,1.44189900,1.44200300,#N/A,#N/A,4914.4,23818.9
2008-01-22,1.44229400,1.46849300,1.43729800,1.46479400,1795.6,11971.19,4559.8,21757.6
2008-01-23,1.46440800,1.46509400,1.45190600,1.46320800,1789.5,12270.17,4703.0,24090.2
2008-01-24,1.46299400,1.47760700,1.45979000,1.47741000,1826.9,12378.61,4717.7,23539.3
2008-01-25,1.47741000,1.47741000,1.46640500,1.46750200,1789.2,12207.17,4761.7,25122.4
2008-01-28,1.46929200,1.47990300,1.46659800,1.47880900,1805.1,12383.89,4419.3,24053.6
2008-01-29,1.47859000,1.47880900,1.47429600,1.47719200,1807.7,12480.30,4457.9,24291.8
2008-01-30,1.47719200,1.48740900,1.47579700,1.48310700,1808.5,12442.83,4417.8,23653.7
2008-01-31,1.48299700,1.49140200,1.48130600,1.48650300,1841.4,12650.36,4383.4,23455.7
2008-02-01,1.48659100,1.49320600,1.47970600,1.47999100,1855.3,12743.19,4320.8,24123.6
